,name,url,world_ranking,world_tour_ranking,age,birthdate,hand,place_of_birth,height,current_residence,language
508,LIN Yi Ming,https://bwfbadminton.com/player/84368/lin-yi-ming,-,-,19,13/04/2001,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
509,LIN Yu Lang,https://bwfbadminton.com/player/53614/lin-yu-lang,-,-,-,N/A,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
510,LIN Yi-Chien,https://bwfbadminton.com/player/93782/lin-yi-chien,-,-,20,15/10/1999,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
511,LIN Chen Li,https://bwfbadminton.com/player/95953/lin-chen-li,-,-,18,11/04/2002,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
512,LIN Wei-Cheng,https://bwfbadminton.com/player/59736/lin-wei-cheng,-,-,17,26/06/2003,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
513,Yu  Hsien LIN,https://bwfbadminton.com/player/77164/yu-hsien-lin,-,-,24,11/09/1995,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
514,LIN Chien-Yeh,https://bwfbadminton.com/player/78568/lin-chien-yeh,-,-,15,24/03/2005,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
515,LIN Sheng Chieh,https://bwfbadminton.com/player/75373/lin-sheng-chieh,-,-,21,07/09/1998,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
516,LIN Sheng-Yu,https://bwfbadminton.com/player/99640/lin-sheng-yu,-,-,19,21/10/2000,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
517,LIN Hao Yu,https://bwfbadminton.com/player/86205/lin-hao-yu,-,-,18,28/07/2002,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
518,LIN Chin Jen,https://bwfbadminton.com/player/91865/lin-chin-jen,-,839,18,15/02/2002,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
519,LIN Yu Feng,https://bwfbadminton.com/player/82413/lin-yu-feng,-,-,23,13/05/1997,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
520,LIN I-Hsiang,https://bwfbadminton.com/player/78635/lin-i-hsiang,-,-,17,13/11/2002,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
521,LIN Ting-Yu,https://bwfbadminton.com/player/65791/lin-ting-yu,-,-,15,25/06/2005,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
522,LIN Yu-Hao,https://bwfbadminton.com/player/64271/lin-yu-hao,-,-,15,01/02/2005,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
523,LIN YEN YU,https://bwfbadminton.com/player/64300/lin-yen-yu,-,-,16,20/05/2004,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
524,LIN Sih Yun,https://bwfbadminton.com/player/88079/lin-sih-yun,-,-,19,01/10/2000,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
525,LIN Jia-Rong,https://bwfbadminton.com/player/96376/lin-jia-rong,-,-,21,05/02/1999,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
526,LIN Yuan-Ping,https://bwfbadminton.com/player/64327/lin-yuan-ping,-,-,17,11/02/2003,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
527,LIN Jhih Ping,https://bwfbadminton.com/player/75897/lin-jhih-ping,-,-,23,16/04/1997,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
528,LIN Tzu-Yun,https://bwfbadminton.com/player/82705/lin-tzu-yun,-,-,16,01/07/2004,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
529,LIN Chia Hsuan,https://bwfbadminton.com/player/39748/lin-chia-hsuan,1013,-,-,N/A,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
530,LIN Po-Hao,https://bwfbadminton.com/player/72222/lin-po-hao,-,-,22,10/11/1997,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
531,LIN Chia Yu,https://bwfbadminton.com/player/66194/lin-chia-yu,-,39,27,30/06/1993,Right Handed,Yunlin,184.00cm,184.00cm,Chinese
532,LIN Po Jen,https://bwfbadminton.com/player/94670/lin-po-jen,-,-,15,03/11/2004,N/A,Yunlin,184.00cm,184.00cm,Chinese
533,LIN Chun-Chieh,https://bwfbadminton.com/player/89611/lin-chun-chieh,-,-,23,04/12/1996,N/A,Yunlin,184.00cm,184.00cm,Chinese
534,LIN Wen-Hao,https://bwfbadminton.com/player/86701/lin-wen-hao,-,-,17,30/04/2003,N/A,Yunlin,184.00cm,184.00cm,Chinese
535,LIN Jian-Jhih,https://bwfbadminton.com/player/96585/lin-jian-jhih,-,-,19,25/09/2000,N/A,Yunlin,184.00cm,184.00cm,Chinese
536,LIN Yong Sheng,https://bwfbadminton.com/player/64441/lin-yong-sheng,-,-,22,30/01/1998,N/A,Yunlin,184.00cm,184.00cm,Chinese
537,LIN Chun-Yu,https://bwfbadminton.com/player/60354/lin-chun-yu,-,-,20,14/01/2000,N/A,Yunlin,184.00cm,184.00cm,Chinese
538,LIN Po-Ju,https://bwfbadminton.com/player/78798/lin-po-ju,-,-,20,23/07/2000,N/A,Yunlin,184.00cm,184.00cm,Chinese
539,LIN Chia Hao,https://bwfbadminton.com/player/74545/lin-chia-hao,-,-,40,01/01/1980,N/A,Yunlin,184.00cm,184.00cm,Chinese
540,Yu Ting LIN,https://bwfbadminton.com/player/76301/yu-ting-lin,-,-,24,10/04/1996,N/A,Yunlin,184.00cm,184.00cm,Chinese
541,LIN Ting Han,https://bwfbadminton.com/player/72363/lin-ting-han,-,-,14,21/01/2006,N/A,Yunlin,184.00cm,184.00cm,Chinese
542,LIN Hsiang Ti,https://bwfbadminton.com/player/96725/lin-hsiang-ti,-,-,21,20/11/1998,N/A,Yunlin,184.00cm,184.00cm,Chinese
543,LIN Yu Cheng,https://bwfbadminton.com/player/70205/lin-yu-cheng,-,-,15,16/02/2005,N/A,Yunlin,184.00cm,184.00cm,Chinese
544,LIN Yu Hsiang,https://bwfbadminton.com/player/79182/lin-yu-hsiang,-,-,18,09/05/2002,N/A,Yunlin,184.00cm,184.00cm,Chinese
545,LIN Yong-Fang,https://bwfbadminton.com/player/88403/lin-yong-fang,-,-,20,19/10/1999,N/A,Yunlin,184.00cm,184.00cm,Chinese
546,LIU Chia-Feng,https://bwfbadminton.com/player/90337/liu-chia-feng,-,-,17,08/01/2003,N/A,Yunlin,184.00cm,184.00cm,Chinese
547,LIU Tzu-Chi,https://bwfbadminton.com/player/95285/liu-tzu-chi,-,-,15,24/03/2005,N/A,Yunlin,184.00cm,184.00cm,Chinese
548,LIU Chiao-Yun,https://bwfbadminton.com/player/77949/liu-chiao-yun,-,-,23,12/08/1997,N/A,Yunlin,184.00cm,184.00cm,Chinese
549,LIU Ting-Jui,https://bwfbadminton.com/player/65283/liu-ting-jui,-,-,17,18/04/2003,N/A,Yunlin,184.00cm,184.00cm,Chinese
550,LIU Fang Yu,https://bwfbadminton.com/player/67372/liu-fang-yu,-,-,16,09/04/2004,N/A,Yunlin,184.00cm,184.00cm,Chinese
551,LIU Mu-Ling,https://bwfbadminton.com/player/63821/liu-mu-ling,-,-,15,07/11/2004,N/A,Yunlin,184.00cm,184.00cm,Chinese
552,I-Ting LIU,https://bwfbadminton.com/player/95569/i-ting-liu,-,-,24,10/01/1996,N/A,Yunlin,184.00cm,184.00cm,Chinese
553,LIU Chia Kai,https://bwfbadminton.com/player/76858/liu-chia-kai,-,-,19,07/05/2001,N/A,Yunlin,184.00cm,184.00cm,Chinese
554,LIU Zi Xi,https://bwfbadminton.com/player/80137/liu-zi-xi,-,-,22,14/08/1998,N/A,Yunlin,184.00cm,184.00cm,Chinese
555,LIU Shu Chih,https://bwfbadminton.com/player/15528/liu-shu-chih,-,-,-,N/A,N/A,Yunlin,184.00cm,184.00cm,Chinese
556,LIU Chia En,https://bwfbadminton.com/player/97435/liu-chia-en,-,-,14,06/07/2006,N/A,Yunlin,184.00cm,184.00cm,Chinese
557,LIU Kuang Heng,https://bwfbadminton.com/player/59609/liu-kuang-heng,-,-,17,15/08/2003,N/A,Yunlin,184.00cm,184.00cm,Chinese
558,LIU Tzu Yu,https://bwfbadminton.com/player/78401/liu-tzu-yu,-,-,18,14/04/2002,N/A,Yunlin,184.00cm,184.00cm,Chinese
559,LIU Hsiao-Jo,https://bwfbadminton.com/player/15753/liu-hsiao-jo,-,-,-,N/A,N/A,Yunlin,184.00cm,184.00cm,Chinese
560,LIU Yu Peng,https://bwfbadminton.com/player/91732/liu-yu-peng,-,-,18,09/10/2001,N/A,Yunlin,184.00cm,184.00cm,Chinese
561,LIU Hsi Hsia,https://bwfbadminton.com/player/89171/liu-hsi-hsia,-,-,23,29/03/1997,N/A,Yunlin,184.00cm,184.00cm,Chinese
562,LIU Wei Chi,https://bwfbadminton.com/player/69537/liu-wei-chi,-,-,23,16/12/1996,N/A,Yunlin,184.00cm,184.00cm,Chinese
563,LIU Tsung-Chen,https://bwfbadminton.com/player/61810/liu-tsung-chen,-,-,15,02/04/2005,N/A,Yunlin,184.00cm,184.00cm,Chinese
564,LIU Lung Hsiang,https://bwfbadminton.com/player/77217/liu-lung-hsiang,-,-,37,19/02/1983,N/A,Yunlin,184.00cm,184.00cm,Chinese
565,Wei Chen LIU,https://bwfbadminton.com/player/71913/wei-chen-liu,-,-,25,29/10/1994,Right Handed,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
566,LIU Jia Wei,https://bwfbadminton.com/player/80935/liu-jia-wei,-,-,18,03/02/2002,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
567,LIU Hsiu Yu,https://bwfbadminton.com/player/64610/liu-hsiu-yu,-,-,25,01/06/1995,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
568,LIU Che Yuan,https://bwfbadminton.com/player/96818/liu-che-yuan,-,-,20,31/12/1999,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
569,Pei-Tzu LO,https://bwfbadminton.com/player/98772/pei-tzu-lo,-,-,21,27/08/1999,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
570,LO Ching-Chien,https://bwfbadminton.com/player/95269/lo-ching-chien,-,-,19,15/12/2000,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
571,Kuan Hsiang LO,https://bwfbadminton.com/player/82115/kuan-hsiang-lo,-,-,24,03/01/1996,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
572,LO Yi Ju,https://bwfbadminton.com/player/82331/lo-yi-ju,-,-,17,25/01/2003,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
573,LO Yau Ming,https://bwfbadminton.com/player/86151/lo-yau-ming,-,-,21,24/12/1998,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
574,Kuo Hsun LO,https://bwfbadminton.com/player/82636/kuo-hsun-lo,-,-,22,28/09/1997,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
575,Chi Yu LO,https://bwfbadminton.com/player/94373/chi-yu-lo,-,-,24,22/05/1996,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
576,LO Che Yi,https://bwfbadminton.com/player/64379/lo-che-yi,-,-,18,12/10/2001,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
577,LU Jin-Song,https://bwfbadminton.com/player/56057/lu-jin-song,-,-,25,03/04/1995,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
578,Ming Che LU,https://bwfbadminton.com/player/58986/ming-che-lu,-,-,21,21/12/1998,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
579,LU Chi Yuan,https://bwfbadminton.com/player/67095/lu-chi-yuan,-,-,-,N/A,N/A,"Kaohsiung, Taiwan",178.00cm,178.00cm,Mandarin
580,LU Chen,https://bwfbadminton.com/player/60896/lu-chen,-,-,20,22/09/1999,N/A,,178.00cm,178.00cm,Mandarin
581,LU Chia Hung,https://bwfbadminton.com/player/91254/lu-chia-hung,-,85,23,04/03/1997,Right Handed,Kaohsiung Taiwan,182.00cm,182.00cm,Mandarin
582,LU Ching Yao,https://bwfbadminton.com/player/56746/lu-ching-yao,-,12,27,07/06/1993,Right Handed,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
583,Chin-Sung LU,https://bwfbadminton.com/player/63674/chin-sung-lu,-,-,25,03/04/1995,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
584,LU Jhih Wei,https://bwfbadminton.com/player/81778/lu-jhih-wei,-,-,19,05/11/2000,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
585,LU Wei Hsuan,https://bwfbadminton.com/player/76817/lu-wei-hsuan,-,257,18,22/07/2002,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
586,LU Pei Yang,https://bwfbadminton.com/player/91392/lu-pei-yang,-,-,16,27/02/2004,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
587,LU Guan Ming,https://bwfbadminton.com/player/72865/lu-guan-ming,-,-,15,29/07/2005,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
588,LU Chih-Wei,https://bwfbadminton.com/player/65775/lu-chih-wei,-,-,18,30/09/2001,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
589,LU Yung Tien,https://bwfbadminton.com/player/69941/lu-yung-tien,-,-,66,01/10/1953,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
590,LU Hsiao An,https://bwfbadminton.com/player/62206/lu-hsiao-an,-,-,14,02/02/2006,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
591,Ting  Wei LU,https://bwfbadminton.com/player/69957/ting-wei-lu,-,-,24,26/09/1995,N/A,"Kaohsiung, Taiwan",190.00cm,190.00cm,Mandarin
592,LU Chia Pin,https://bwfbadminton.com/player/86722/lu-chia-pin,-,47,30,24/02/1990,Right Handed,Taipei Taiwan,186.00cm,186.00cm,Mandarin
593,LUO Jin Wen,https://bwfbadminton.com/player/60319/luo-jin-wen,-,-,20,24/12/1999,N/A,Taipei Taiwan,186.00cm,186.00cm,Mandarin
594,MA Han,https://bwfbadminton.com/player/91029/ma-han,-,-,17,09/09/2002,N/A,Taipei Taiwan,186.00cm,186.00cm,Mandarin
595,MA Cheng-Yi,https://bwfbadminton.com/player/66079/ma-cheng-yi,-,-,15,24/05/2005,N/A,Taipei Taiwan,186.00cm,186.00cm,Mandarin
596,MAN Tzu-Yuan,https://bwfbadminton.com/player/69116/man-tzu-yuan,-,-,19,10/11/2000,N/A,Taipei Taiwan,186.00cm,186.00cm,Mandarin
597,OU Jardon,https://bwfbadminton.com/player/94488/ou-jardon,-,-,25,19/06/1995,N/A,Taipei Taiwan,186.00cm,186.00cm,Mandarin
598,PAI Hsiao Ma,https://bwfbadminton.com/player/15509/pai-hsiao-ma,-,-,34,07/05/1986,N/A,165.00cm,186.00cm,186.00cm,Mandarin
599,PAI Yu Po,https://bwfbadminton.com/player/99925/pai-yu-po,-,33,29,18/04/1991,Right Handed,Taipei,173.00cm,173.00cm,Chinese
600,PAN Ren Kai,https://bwfbadminton.com/player/74860/pan-ren-kai,-,-,21,10/05/1999,N/A,Taipei,173.00cm,173.00cm,Chinese
601,Tzu  Chin PAN,https://bwfbadminton.com/player/72677/tzu-chin-pan,-,-,23,31/03/1997,N/A,Taipei,173.00cm,173.00cm,Chinese
602,PAN Pei-Shen,https://bwfbadminton.com/player/88347/pan-pei-shen,-,-,24,20/06/1996,N/A,Taipei,173.00cm,173.00cm,Chinese
603,PENG Yu Wei,https://bwfbadminton.com/player/60634/peng-yu-wei,-,-,15,10/01/2005,N/A,Taipei,173.00cm,173.00cm,Chinese
604,PENG Li Ting,https://bwfbadminton.com/player/70347/peng-li-ting,-,-,22,21/01/1998,N/A,Taipei,173.00cm,173.00cm,Chinese
605,PENG Li Ting,https://bwfbadminton.com/player/76049/peng-li-ting,-,-,22,21/01/1998,N/A,Taipei,173.00cm,173.00cm,Chinese
606,PO Li-Wei,https://bwfbadminton.com/player/79052/po-li-wei,-,-,23,02/05/1997,Right Handed,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
607,Kuo PO CHENG,https://bwfbadminton.com/player/74445/kuo-po-cheng,-,-,25,22/01/1995,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
608,PU Gui Xiang,https://bwfbadminton.com/player/69670/pu-gui-xiang,-,-,15,15/02/2005,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
609,Nour REFAAT,https://bwfbadminton.com/player/88978/nour-refaat,-,-,16,11/05/2004,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
610,Tung Yuan SHANG,https://bwfbadminton.com/player/89004/tung-yuan-shang,-,-,25,25/06/1995,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
611,SHEN Yan Ru,https://bwfbadminton.com/player/99853/shen-yan-ru,-,-,21,24/12/1998,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
612,SHEN Shian Yi,https://bwfbadminton.com/player/80724/shen-shian-yi,-,-,18,29/09/2001,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
613,SHEN Po-Chang,https://bwfbadminton.com/player/85392/shen-po-chang,-,-,16,07/02/2004,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
614,SHIH Kuei Chun,https://bwfbadminton.com/player/67096/shih-kuei-chun,-,-,-,N/A,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
615,SHIH Yung Cheng,https://bwfbadminton.com/player/71026/shih-yung-cheng,-,639,17,26/10/2002,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
616,SHIH Kuan-Chih,https://bwfbadminton.com/player/55836/shih-kuan-chih,-,-,13,10/09/2006,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
617,Yi-Chu SHIH,https://bwfbadminton.com/player/85436/yi-chu-shih,-,-,25,04/05/1995,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
618,SHUAI Pei Ling,https://bwfbadminton.com/player/86758/shuai-pei-ling,-,-,27,24/02/1993,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
619,SHYU Yuh Ling,https://bwfbadminton.com/player/62671/shyu-yuh-ling,-,-,47,31/10/1972,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
620,SU Po-Wei,https://bwfbadminton.com/player/68804/su-po-wei,-,-,20,21/04/2000,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
621,SU Hsiang Ling,https://bwfbadminton.com/player/83662/su-hsiang-ling,-,-,24,12/10/1995,N/A,"Taipei, Taiwan",177.00cm,177.00cm,Mandarin
622,SU Ching Heng,https://bwfbadminton.com/player/88829/su-ching-heng,16,7,27,10/11/1992,Right Handed,Taipei Taiwan,168.00cm,168.00cm,Mandarin
623,SU Yi Neng,https://bwfbadminton.com/player/15444/su-yi-neng,-,-,-,N/A,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
624,SU Li  Wei,https://bwfbadminton.com/player/87454/su-li-wei,-,-,20,31/03/2000,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
625,SU Chih Hsuan,https://bwfbadminton.com/player/97399/su-chih-hsuan,-,-,28,02/01/1992,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
626,SU Jung Li,https://bwfbadminton.com/player/76905/su-jung-li,-,-,52,19/08/1968,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
627,SU Chia-Chin,https://bwfbadminton.com/player/96208/su-chia-chin,-,-,16,24/09/2003,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
628,SU Ping I,https://bwfbadminton.com/player/89451/su-ping-i,-,-,23,31/08/1997,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
629,SU Li  Yang,https://bwfbadminton.com/player/94397/su-li-yang,-,-,18,27/12/2001,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
630,SU Hsin-Mei,https://bwfbadminton.com/player/85423/su-hsin-mei,-,-,17,05/03/2003,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
631,SU Chun-Chi,https://bwfbadminton.com/player/64821/su-chun-chi,-,-,19,01/11/2000,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
632,SUN Chen-Yu,https://bwfbadminton.com/player/73614/sun-chen-yu,-,-,20,16/07/2000,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
633,SUN Wen Pei,https://bwfbadminton.com/player/60167/sun-wen-pei,-,-,19,22/01/2001,N/A,Taipei Taiwan,168.00cm,168.00cm,Mandarin
634,SUNG Shuo Yun,https://bwfbadminton.com/player/88807/sung-shuo-yun,-,-,23,15/06/1997,Right Handed,165.00cm,168.00cm,168.00cm,Mandarin
635,SUNG Yi-Hsuan,https://bwfbadminton.com/player/80667/sung-yi-hsuan,-,-,17,19/10/2002,N/A,165.00cm,168.00cm,168.00cm,Mandarin
636,TAI Ching Chieh,https://bwfbadminton.com/player/68814/tai-ching-chieh,-,-,40,01/01/1980,N/A,165.00cm,168.00cm,168.00cm,Mandarin
637,TAI Wei-Ling,https://bwfbadminton.com/player/79917/tai-wei-ling,166,-,23,31/05/1997,N/A,165.00cm,168.00cm,168.00cm,Mandarin
638,TAI WEI HSIANG,https://bwfbadminton.com/player/63859/tai-wei-hsiang,-,-,16,15/01/2004,N/A,165.00cm,168.00cm,168.00cm,Mandarin
639,TAI Tzu Ying,https://bwfbadminton.com/player/61427/tai-tzu-ying,1,7,26,20/06/1994,Right Handed,"Kaohsiung, Taiwan",163.00cm,163.00cm,Chinese
640,Hsien-Chi TAI,https://bwfbadminton.com/player/72344/hsien-chi-tai,-,-,24,21/08/1996,N/A,"Kaohsiung, Taiwan",163.00cm,163.00cm,Chinese
641,TAN Tzu-Yao,https://bwfbadminton.com/player/76846/tan-tzu-yao,-,-,20,12/10/1999,N/A,"Kaohsiung, Taiwan",163.00cm,163.00cm,Chinese
642,TANG Hsuan Che,https://bwfbadminton.com/player/84008/tang-hsuan-che,-,-,16,21/10/2003,N/A,"Kaohsiung, Taiwan",163.00cm,163.00cm,Chinese
643,TANG WAN YU,https://bwfbadminton.com/player/88062/tang-wan-yu,-,-,16,10/01/2004,N/A,"Kaohsiung, Taiwan",163.00cm,163.00cm,Chinese
644,TANG Wan Yi,https://bwfbadminton.com/player/78755/tang-wan-yi,-,-,24,18/12/1995,Right Handed,Taiwan,162.00cm,162.00cm,Mandarin
645,TANG Kai  Wei,https://bwfbadminton.com/player/72372/tang-kai-wei,-,-,22,29/06/1998,N/A,Taiwan,162.00cm,162.00cm,Mandarin
646,TENG Chun Hsun,https://bwfbadminton.com/player/80299/teng-chun-hsun,-,-,19,27/09/2000,N/A,Taiwan,162.00cm,162.00cm,Mandarin
647,TENG Shih Hua,https://bwfbadminton.com/player/88098/teng-shih-hua,-,-,40,02/01/1980,N/A,Taiwan,162.00cm,162.00cm,Mandarin
648,TIEN Tzu Chieh,https://bwfbadminton.com/player/79416/tien-tzu-chieh,-,-,25,19/01/1995,N/A,Taiwan,162.00cm,162.00cm,Mandarin
649,Yang TIEN,https://bwfbadminton.com/player/79851/yang-tien,-,-,23,20/09/1996,N/A,Taiwan,162.00cm,162.00cm,Mandarin
650,TIEN Jen Chieh,https://bwfbadminton.com/player/57427/tien-jen-chieh,-,-,40,01/01/1980,N/A,Taiwan,162.00cm,162.00cm,Mandarin
651,TING Ya-Yun,https://bwfbadminton.com/player/86278/ting-ya-yun,445,-,18,07/07/2002,N/A,Taiwan,162.00cm,162.00cm,Mandarin
652,TING Yen-Chen,https://bwfbadminton.com/player/86521/ting-yen-chen,-,-,16,06/05/2004,N/A,Taiwan,162.00cm,162.00cm,Mandarin
653,Hsing Chen TSAI,https://bwfbadminton.com/player/58591/hsing-chen-tsai,-,-,14,29/01/2006,N/A,Taiwan,162.00cm,162.00cm,Mandarin
654,TSAI Hsiang-Chun,https://bwfbadminton.com/player/66608/tsai-hsiang-chun,-,-,18,21/09/2001,N/A,Taiwan,162.00cm,162.00cm,Mandarin
655,TSAI Hsin-Yan,https://bwfbadminton.com/player/79520/tsai-hsin-yan,-,-,19,27/10/2000,N/A,Taiwan,162.00cm,162.00cm,Mandarin
656,TSAI Chia Hsin,https://bwfbadminton.com/player/13189/tsai-chia-hsin,-,-,38,25/07/1982,Right Handed,180.00cm,Tainan,Tainan,Mandarin
657,Hsin-Yu TSAI,https://bwfbadminton.com/player/99098/hsin-yu-tsai,-,-,23,01/08/1997,N/A,180.00cm,Tainan,Tainan,Mandarin
658,TSAI Hsin Ju,https://bwfbadminton.com/player/85873/tsai-hsin-ju,-,-,14,26/10/2005,N/A,180.00cm,Tainan,Tainan,Mandarin
659,TSAI Pei-Ling,https://bwfbadminton.com/player/14322/tsai-pei-ling,-,-,33,08/03/1987,N/A,180.00cm,Tainan,Tainan,Mandarin
660,TSAI Ruo Lin,https://bwfbadminton.com/player/87487/tsai-ruo-lin,-,-,16,01/06/2004,N/A,180.00cm,Tainan,Tainan,Mandarin
661,TSAI Fu Cheng,https://bwfbadminton.com/player/93572/tsai-fu-cheng,-,-,14,06/11/2005,N/A,180.00cm,Tainan,Tainan,Mandarin
662,TSAI Yu Lun,https://bwfbadminton.com/player/99431/tsai-yu-lun,-,839,18,05/02/2002,N/A,180.00cm,Tainan,Tainan,Mandarin
663,Nien-Tsen TSAI,https://bwfbadminton.com/player/86177/nien-tsen-tsai,-,-,22,23/11/1997,N/A,180.00cm,Tainan,Tainan,Mandarin
664,TSAI Li Jie,https://bwfbadminton.com/player/67959/tsai-li-jie,-,-,14,02/01/2006,N/A,180.00cm,Tainan,Tainan,Mandarin
665,TSAI Shin Yun,https://bwfbadminton.com/player/84761/tsai-shin-yun,-,-,17,07/10/2002,N/A,180.00cm,Tainan,Tainan,Mandarin
666,Meng-Jui TSAI,https://bwfbadminton.com/player/89246/meng-jui-tsai,-,-,26,31/10/1993,N/A,180.00cm,Tainan,Tainan,Mandarin
667,TSAI Tsung-Yu,https://bwfbadminton.com/player/91899/tsai-tsung-yu,-,-,22,01/02/1998,N/A,180.00cm,Tainan,Tainan,Mandarin
668,TSAI Li Yu,https://bwfbadminton.com/player/74119/tsai-li-yu,-,-,14,02/01/2006,N/A,180.00cm,Tainan,Tainan,Mandarin
669,TSAI Ming Wei,https://bwfbadminton.com/player/57557/tsai-ming-wei,-,-,38,18/12/1981,N/A,180.00cm,Tainan,Tainan,Mandarin
670,TSAI Kuan Yu,https://bwfbadminton.com/player/55566/tsai-kuan-yu,-,-,16,13/08/2004,N/A,180.00cm,Tainan,Tainan,Mandarin
671,TSAI Hsin-Pei,https://bwfbadminton.com/player/89473/tsai-hsin-pei,-,-,18,18/05/2002,N/A,180.00cm,Tainan,Tainan,Mandarin
672,TSAI Hsin-Yun,https://bwfbadminton.com/player/85007/tsai-hsin-yun,-,-,17,07/10/2002,N/A,180.00cm,Tainan,Tainan,Mandarin
673,TSAI Min Chi,https://bwfbadminton.com/player/60416/tsai-min-chi,-,-,16,29/03/2004,N/A,180.00cm,Tainan,Tainan,Mandarin
674,Chieh-Hao TSAI,https://bwfbadminton.com/player/58208/chieh-hao-tsai,-,-,20,31/01/2000,N/A,180.00cm,Tainan,Tainan,Mandarin
675,TSAI Cheng Ying,https://bwfbadminton.com/player/55875/tsai-cheng-ying,-,-,14,08/01/2006,N/A,180.00cm,Tainan,Tainan,Mandarin
676,TSAI Bing-Shiuan,https://bwfbadminton.com/player/74572/tsai-bing-shiuan,-,-,17,11/03/2003,N/A,180.00cm,Tainan,Tainan,Mandarin
